rating,reviews,sentiment,Subjectivity,Polarity,Analysis,target
5.0,"more expected!!the product awesome !!!i've used product last 3 day continously, battery performance excellent sound quality pretty impressive & ear feeling vibration bass boost mic somewhat unclear & uncomfortable . anyhow overall i say,you must go it!! instead rockerz 400 450.",0.35,0.6466666666666667,0.35,Positive,2
5.0,"amazing product.. go itthis headphone simply superb.. bought daughter n dropped window.. stay 14th floor n straight drop 10 floor (it fell 4th floor podium) .. i thought must shattered, guess what? it still working absolutely fine.. i mean i'm super impressed.. hardly sm scratch n n good.. go it.. rough n tough n great sound quality, amazing looks.. hat off!!",0.3781746031746032,0.6842261904761907,0.3781746031746032,Positive,2
5.0,very good quality headphone price range...i've using headphone 2 month really good..from sound quality bass everything's perfect..noise cancellation le price also less...so go ahead..nice product...,0.33999999999999997,0.4700000000000001,0.33999999999999997,Positive,2
4.0,"the sound quality good but ...continues usage, say 1-1.30hr may irritate ears. because le air circulation around ears, may get sweat point time, cushion felt tight fit. apart sound quality bass fine. battery backup good. i'm getting10-15days battery backup.i use 30-60mts daily",0.2986772486772487,0.4095238095238095,0.2986772486772487,Positive,2
5.0,"brand always brand . i 2 boat headphone boat rockerz 370 awesome .in quality ,bass cool. i also old one boat rockerz 510 headphone i also recommend 5 year completed using scratch , durability excellent , quality , noise cancellation , apperance wise best. boat headphone brand. brand brand. long lasting battery.",0.4388888888888889,0.55,0.4388888888888889,Positive,2
5.0,"budget friendly jobi took solely gaming wfh purpose. it job, i connect stay powered 8hrs day single full charge. music, gaming calls. best using sitting, standing walked. i recommend wearing bed, delicate break.the cushion add noise cancellation, bass quality good. low pretty decent. the high great",0.2733531746031746,0.5684126984126984,0.2733531746031746,Positive,2
5.0,"not online class don't buy online classes, heavy use, use 1 hour hear song, self create ear pain, every thing super , online class buy boat immortal 200 >500 r gaming head using mobile need otg cable.",0.06666666666666665,0.5833333333333333,0.06666666666666665,Positive,2
1.0,"absolutely garbage1) the sound quality poor, barely passable using bluetooth, aux cord provided box absolutely garbage.2) build quality feel cheap flimsy. it feel like it'd break half i try put even little bit force.3) size earpiece quiet small. it start hurt ear 5-10 minute usage. this headphone made people average big head.",0.007986111111111123,0.45833333333333326,0.007986111111111123,Positive,2
5.0,must buy want wireless headphone prizeone best headphone i had.good online class meetings.great whatching online show movies.and fairly long bluetooth range prize.slightly uncomfortable aspect headphone cover up.,0.15,0.5666666666666667,0.15,Positive,2
1.0,"easy damageable, low quality material, don't buy, waste of moneylow quality materialwithin 2 week brokenwaste moneyaverage sound qualityin opening better go jbl sonyvêry cheap plastic material, know amazon promote lower quality product price.. quality based max 300-500₹ worth",0.2619047619047619,0.40476190476190477,0.2619047619047619,Positive,2
1.0,bad experiencethese headphone good given 1000 r offer however i received faulty unit twice wherein 1 side use work sometime making experience frustrating. not sure product bad unit i received twice!!!!,-0.32999999999999996,0.7444444444444444,-0.32999999999999996,Negative,0
1.0,not quality producti saved money bought good one... i hardly used month stopped working i guess i throw headphone away... also quality good... nope recommending,0.3694444444444444,0.5805555555555556,0.3694444444444444,Positive,2
1.0,"broke within 6 month usageheadphone made low quality material. it broke within 6 month light usage. sent mail customer care warranty get response. also equalizer set properly headphone, bass higher one side.",0.1,0.42000000000000004,0.1,Positive,2
1.0,"poor quality product sale warranty supportvery poor quality product, stopped taking charging 15 day proper customer support available. when called customer support asked register complaint first website website registration didn’t worked.. resolution..don’t buy boat product",-0.075,0.37222222222222223,-0.075,Negative,0
1.0,design flawi read one star review many told headset broke months. the thing happened three month use. please fix design flaw asap. thank you.,0.5,0.5,0.5,Positive,2
1.0,"bad quality productvery bad quality headphone , broken one side use 2-3 month , good daily use , i using applying ducktape, plastic quality poor delicate",-0.2571428571428572,0.5476190476190477,-0.2571428571428572,Negative,0
3.0,"good wireless headphonesconnectivity battery backup good. in single charge, give 6-8 hour playtime. you easily wear roam within rooms.one limitation comfortable long usage. it difficult wear continuously 1 hour.",0.2302721088435374,0.6353741496598639,0.2302721088435374,Positive,2
5.0,must buyomg! what product made boat personal headphone 900 rupee sound quality awesome bass awesome noise cancellation also next level i purchased headphone 8th january get 11th january till i using continiously daily shocked hearing i charged till battery life unlimited good product keep boat,0.25,0.5111111111111111,0.25,Positive,2
1.0,"disappointedi really looking forward getting this. however, i received it, one ear padding come off. since i needed urgently, i tried fix instead asking replacement. the cover product also dirty model i received 2020. the sound quality good i'm really disappointed seller sent product without prior checking.",-0.00833333333333334,0.4583333333333333,-0.00833333333333334,Negative,0
3.0,"poor bluetooth connectivityi'm average height individual. when i connect rokerz 370 put phone pant pocket, connection headphone get disrupted. i hold phone hand close headset re-establish bluetooth connection.i feel cheated this.",-0.18333333333333335,0.4666666666666666,-0.18333333333333335,Negative,0
3.0,broken 3 monthssize small compared mi headphone. sound quality good cheap plastic. broken 3 months.,0.075,0.48333333333333334,0.075,Positive,2
3.0,"give headache 15-20 min usagedecent price, even max extension tight head can't used long, hoping loosens soon stops, button little tacky, sound okish",-0.0040178571428571425,0.39642857142857146,-0.0040178571428571425,Negative,0
5.0,"fantastic producti found product durable good quality.i ordered laptop, suite working great others device like mobile tab.. and i enjoyed quality sound.. recommendable",0.56,0.67,0.56,Positive,2
3.0,good price paidreally good purchase price paid. satisfied build quality sound okay. bass good heavy... satisfying.connectivity different device easy.,0.3583333333333333,0.6133333333333333,0.3583333333333333,Positive,2
5.0,awesome battery must go it.bass quality-4.2/5sound quality-4.8/5connectivity-5/5battery -1000000/5overall- 4.7mic quality-2/5noise cancelling -1/5recommended go better 450note- good calling purposesbattery last 8 day used 2-4 hour daily use,0.44000000000000006,0.4333333333333334,0.44000000000000006,Positive,2
5.0,very excellent product to buy wirhin 1000 to 1200the medium could loaded. a along product o excellent compared company productsbattery- last long 8 to 10 day if it is 100%quality- very good product till date from january 2021 it last long 1 year or more expect for meyou get 1 year warrenty card tp this profuct but it not needed beco'z it is very good product and working for me from 1st january 2021 almost 1 year,0.46888888888888886,0.5548148148148149,0.46888888888888886,Positive,2
5.0,nice product!!nice product!!! awesome quality,1.0,1.0,1.0,Positive,2
3.0,"good product need improvementall thing good.but annoying thing whenever lower volume le 50%,one side headset stop working seconds.this case connect bluetooth.above 50% work totally fine.no issue using aux cable even decrease volume 50%..bass good..overall good product need improvement bluetooth connectivity mode.",0.14999999999999997,0.7125,0.14999999999999997,Positive,2
5.0,boat headphone always rockerz .i ordered 22 may i got 23 (prime member) come headphone price tag good headphone. bass triple vocal awesome. boat never disappoint u. spcl bass. no ear pain long use. i got 1099. flipkart charge1399. u decide buy..,0.26999999999999996,0.6,0.26999999999999996,Positive,2
3.0,"uncomfortable sometimecons.1.uncomfortable using 2hrs2.build quality cheap, plastic might break careful3.minor connection problems4.no mic btwpros.1.good sound quality, bass good2. battery life good even use full volume3.padding soft still extended period time4.worth money spent want ""cheap good"" headphone",0.22999999999999998,0.55,0.22999999999999998,Positive,2
5.0,awesome headphonethe medium could loaded. excellent experience boat headphoneall aspect good,0.9,0.8666666666666667,0.9,Positive,2
2.0,quite uncomfortable wearwith around 20-30 min usage earlobe started hurt lot headphone sung fit apparently make uncomfortable wear sound quality quite good price i going return item inspite sound quality consider buying over-ear headphone going use long time large head .,0.12380952380952381,0.5531746031746033,0.12380952380952381,Positive,2
1.0,"not good qualitybattery good compared headphone, sound quality good. feel irritating sit online classes.i suggest better go 450 boat headphone.this one poor. my 450 boat headphone broked stepped badly. so, i bought one.please buy invest little buy 450, really comfortable",0.06625,0.6066666666666667,0.06625,Positive,2
5.0,"overall good productliked overall quality product. one peculiar thing every use connecting mobile, ad chinese started appearing google news site. also alibaba.com ad also seen. this problem got eliminated i connected headphone wire computer. now okay use. battery life good. it last couple day limited use.",0.22857142857142856,0.2386904761904762,0.22857142857142856,Positive,2
4.0,"warranty laptop awesomehead phone awesome wearing 30 min ,ears start pain ,,but removing head phone 30 second , good wear again,,, need worry warranty 1year warranty , also warranty card given card ,if u give miss call u register warranty , connect laptop mobile amazing ,,, also best running exercise",0.6599999999999999,0.5599999999999999,0.6599999999999999,Positive,2
5.0,"totally happyit's best headphone i've ever used. it got bang bucks. pay low, get great audio. high fidelity sound, beautiful build, value money!!",0.48,0.5771428571428572,0.48,Positive,2
1.0,i disappointed one speaker pad already broken i open itthe medium could loaded. bad quality one speaker pad already broken...i fix feviquick,-0.4624999999999999,0.5791666666666666,-0.4624999999999999,Negative,0
3.0,dissatisfied boat atleast 450 better this.sound quality build quality bad 70 80% volume left ear's speaker start shaking much distortion seems like someone hammering left ear comfortable. one good thing light used plastic easily break.,0.21481481481481482,0.47777777777777775,0.21481481481481482,Positive,2
3.0,"sound quality improve, cable quality lowsound quality average, advantage converting use regular head phone bt battery drain off. certain boat product better sound quality. chord given 3.5 mm jack flimsy, better quality aux cable give",0.2663265306122449,0.40690737833594975,0.2663265306122449,Positive,2
3.0,"the earcups big enough can't wear one hour.superb voice quality noise cancellation,mic okay.sound quality- 4.5/5noise cancellation- 4/5mic- 4/5comfort- 2/5ears start paining sometime sure, they're comfortable,buy small ears.you can't use mic aux moderange- 20 metre across wallsbattery life- 10 hour full volumeaux cable quality average",0.075,0.47314814814814815,0.075,Positive,2
1.0,worst product i ever boughtworst product i ever bought slider got broken falling much little height build quality bad sound decent good i trying last 3 week get replacement boat sale service bad worst i say i recommend invest money buy sony headphone build quality also good aftersales service best,-0.08506944444444442,0.5722222222222222,-0.08506944444444442,Negative,0
1.0,"bluetooth stoped working 2 day buying.worst product i've ever bought amazon.the bluetooth stoped working 2 days, i ordered replacement, replaced product's bluetooth also stoped working 6days. it's unfortunate i lost box garuntee card, i can't even change product ask refund.regarding sound, start breaking hight pitch. you may hard time wearing 30 mins.",-0.13055555555555556,0.6472222222222221,-0.13055555555555556,Negative,0
2.0,avg productmany time...the person cannot hear voice headphones....many time v r able hear voice...so need reconnect ...it shws disconnected even connected...,0.5,0.625,0.5,Positive,2
4.0,"good headphones, just feel little clumsytheyre good pair headphones, bluetooth compatible aux u connect pcthey feel little clumsy im afraid cusioning might come also dont cover whole ear7/10 would recommend (moderately)",0.04062499999999999,0.575,0.04062499999999999,Positive,2
5.0,terrificits sound good noise cancellation deep bass good feel noise cancelation feature i prefer headphone music lover online study connect aux cable bluetooth.note: network slow weak headphone give good sound,0.2305555555555555,0.5027777777777778,0.2305555555555555,Positive,2
5.0,go ittruly good productnice sound qualityit wire also connect headphone laptop/phone device bluetooth function connect headphone device,0.55,0.5,0.55,Positive,2
1.0,don't buy totoal waste money.after using 2 month started disconnecting bluetooth automatically.and material also low quality.mine headphone broke i trying wear asked servicing said sound comming anything.cheap quality.buy headphone boat buy one.total waste money...,0.0,0.175,0.0,Neutral,1
5.0,value moneygood product 1000first one 999 second one 799in weekand battery backup awesome studyand also good listening music.,0.5666666666666667,0.5333333333333333,0.5666666666666667,Positive,2
1.0,"not durable productfirst audio jack gave trouble i started using bluetooth mode. it's dead 1 week usage. good sound quality durable, bought july 2021. not recommended",0.175,0.4,0.175,Positive,2
4.0,"not comfortablenot comfortable use cushion pad press ear tightly get irritated 10 min use. better go one bigger ear pads, cover full ear. there return policy also, i return it. better go this. sound build quality ok.",0.30892857142857144,0.5044642857142858,0.30892857142857144,Positive,2
4.0,"boat wireless headphone good choice - give around 12 hr playback full charge ,well good choice good looking peice rangebut time stop working switched even pressing power button long time also cushion paddingbis soft cause pain ear prolong use , better choice market",0.42857142857142855,0.5142857142857143,0.42857142857142855,Positive,2
4.0,average rounderit good mean sound good price range. but build quality upto mark may break easily edge importantly charging point aux cable creating problem device device perform okay. so problem price range think okay.,0.3523148148148148,0.613425925925926,0.3523148148148148,Positive,2
1.0,"don't work mac ear hurt short period timewhen got day working completely fine macbook using bluetooth matter connect bluetooth mac, use wire limit sit chair, however bluetooth work fine android device. ear hurt using around half hour. say product bad two thing working me.",-0.006666666666666621,0.42666666666666664,-0.006666666666666621,Negative,0
1.0,worthless wired headphonerechargeable battery dy contantly. the microphone work. it wired headphone ordinary sound. just deception. worthless junk.,-0.36250000000000004,0.6749999999999999,-0.36250000000000004,Negative,0
1.0,"very uncomfortable within 1 hr use. don't buy!the good thing headphone average sound quality. nothing boast of. the major issue very uncomfortable. they dont fit ear would give immense pain within hour constant usage. that said, can't returnable replacable. i feel like waste 1000 rs.",-0.008750000000000008,0.5633333333333332,-0.008750000000000008,Negative,0
1.0,ok buy read firsti tell guy invest money buy air pod air bud i used 6-8 month good strip extend headphone low quality that's main thing... and mine got broken one time opening one day.... i managed applied feviquick got boked within week buy... invest air bud,0.19333333333333333,0.42666666666666664,0.19333333333333333,Positive,2
4.0,"a good product.......as i using headphone one half month,it's great product range. but one problem connectivity.thats i'm giving 4 stars. or else good product.",0.5083333333333333,0.5291666666666667,0.5083333333333333,Positive,2
3.0,"one best one ever i used, fabulous onefirst i recieved without sealed pack, sound quality also i felt good, also i using iphone 7 plus i tried lot connect bluetooth , time i failed, connected easily android phone, finally i returned item within 2 day i recieved piece , word friend owesome.. boat hattsoff",0.34761904761904766,0.6333333333333334,0.34761904761904766,Positive,2
4.0,"average product quantity.sound quality nice.not comfortable ears. can't hold hour.product quality average, especially plastic strips.",0.025,0.6499999999999999,0.025,Positive,2
1.0,waste of moneyvery bad sound quality. ordinary earphone much better this. i trying return product seller replacing it. i wasted 1000+ rupee it. u waste ur money.,-0.09285714285714285,0.2952380952380952,-0.09285714285714285,Negative,0
3.0,about headphonethis boat rockerz 370 wireless headphone perfect rock metal maniac price range value money also good sound quality good amount bass overall must buy product,0.44166666666666665,0.5166666666666667,0.44166666666666665,Positive,2
3.0,"overall nice, very sound breaks, also rarely feel like shake voice break like used happen tape recorder/ caset sound, get one incidence occurence sole point deduction 2 star overall basis, even i pay 900 rupees, i expect finest line product established brand, sony series headphone one best",0.35250000000000004,0.42124999999999996,0.35250000000000004,Positive,2
5.0,amazon make happy boat productwith price value1. battery backup awesome make impressed boat product.2. bass also good bad3. comfortable ears4. extra good winter time make ear warm...hahaha,0.5562499999999999,0.7,0.5562499999999999,Positive,2
5.0,"great productthe medium could loaded. love it... value money, bought week ago... no complaints... sound great, quality good.. bluetooth connectivity fast, battery back also great i would recommend anyone.",0.525,0.55625,0.525,Positive,2
3.0,"good sound quality,performance good plastic could better... ear cushion luld bit bigger.. it little uncomfortable sits ear",0.23035714285714284,0.5857142857142856,0.23035714285714284,Positive,2
5.0,best bluetooth headphone price. a must buy product.a must buy product range r 1000. sound quality awesome lookwise also amazing.. but the bestest thing battery backup. i got headphone delivered 20th june..at tym 80% charge rite 6 day noramal using still 50% charged.. i give product 5 stars. go without doubt,0.6,0.52,0.6,Positive,2
5.0,boat rockerz 370 bluetooth wireless on ear headphone mic (buoyant black)always appreciative brand boat. good quality reasonable prices. this 3rd boat headphone... one family,0.37499999999999994,0.525,0.37499999999999994,Positive,2
1.0,"fit daily classessergonomically fit daily class wear day !!its tight around ears, cheek area...my jaw bone started hurt(felt difficult move) wearing 3days ...if planning buy listen music [for while] yes good option classes...for u sit day ....not good option",0.19017857142857142,0.41071428571428575,0.19017857142857142,Positive,2
5.0,"good product, happy qualityhappy quality price offered at. good product.this mean anything compromised quality. just compare way high priced ones.",0.4095000000000001,0.6855,0.4095000000000001,Positive,2
1.0,waste moneyworst product waste money. don't buy it. person side able hear voice clearly. seems mic properly fixed product,0.06000000000000001,0.24166666666666664,0.06000000000000001,Positive,2
1.0,not communication purposesound quality awesome call connectivity poor.. much sweat ear becomes hot..,0.2625,0.6625000000000001,0.2625,Positive,2
1.0,"no refund policy, worst purchasethese headphone uncomfortable. i could barely wear long enough test good. audio echos, mic seems either work barely all.the foam firm enough make think filled rocks. also no refund policy only replacement incase anybody else planning getting this.",-0.049999999999999996,0.5909090909090909,-0.049999999999999996,Negative,0
5.0,it's good headphone gaming listening high bass songsi ordered listening song watching filmsbass quality good highsound quality nice,0.40199999999999997,0.648,0.40199999999999997,Positive,2
4.0,earcups uncomfortablethe product awesome keeping mind price earcups really uncomfortable hurt might hurt ear ...i 6 1 doesnt fit scalp,0.3,0.7999999999999999,0.3,Positive,2
1.0,do not buy it!!!i recommend anyone buy specific product. it poorest connectivity. i pair phone almost everyday. i can't connect phone i'm using wifi.,-0.1,0.3625,-0.1,Negative,0
3.0,"weak bass, china product, costlyfirst thing it made china .on first day usage....bass weak.battery good 300mah.build quality ok, need carefulconnectivity fine.no problem call zoom meetings, unlike reviewsmic catch outside voices, recording.can't play game like pubg delay voice.overall costly. got 1099 sale.",0.07499999999999998,0.42976190476190473,0.07499999999999998,Positive,2
3.0,good sound qualitythe product problem sound quality noise cancellation durable enough broke within 2 months. it cause pressure ear uncomfortable wearing even 1 hr max.,0.2,0.58,0.2,Positive,2
4.0,"nice slightly uncomfortablereally press ear becomes painful while. can't use long duration. though i tried many headphone know normal. hoped would become loose use, still same.",0.032051282051282055,0.5013621794871794,0.032051282051282055,Positive,2
2.0,"poor sound , basssound quality good, bass, noice cancellation normal sound getting high volume also... product look good music lover suitable....i expected alot boat rockerz 370 met expected sound",0.19636363636363632,0.4990909090909092,0.19636363636363632,Positive,2
5.0,superb bass qualitytruly noise cancellation high sound quality. superb bass. amazing long lasting battery life. the issue sometimes i little bit pain ear otherwise happy purchase. feel like i'm live concert listening music it. also i got sale.,0.2965719696969697,0.6033333333333334,0.2965719696969697,Positive,2
1.0,qualityif u holding quality product...then material used extend headphone cheap bread easily u apply little bit force .. secondly bass i expected like okay noice cancellation good overall good product cheap quality .,0.26958333333333334,0.5333333333333333,0.26958333333333334,Positive,2
4.0,if looking audio quality alone go itpros:1)best audio quality2)deep bass3)battery life 8-10hrsneutral:1)mic okay greatcons:1)cheap quality plastic2)bluetooth connectivity fail sometimes(no sound one earpience alone works)3)if connected aux cable pc mic willn't workincrease 200 budget try rockerz 450 better build,0.225,0.425,0.225,Positive,2
5.0,"good quality!this headphone real deal, i ordered last month disappointed bit. the headphone working perfectly like first day, considering i use roughly 8-10 hr continuously. the sound quality good. the bass 5/5. a must buy, incase buget le rs. 1500.",0.22499999999999995,0.495,0.22499999999999995,Positive,2
4.0,goodif budget 1200 1400 r best thing get headphonesbest sound qualitylittle uncomfortable it fine daysaverage build qualityvalue money 10/10i got 699 offer festivali luckily also 500 r coupon i buyer 200 r free delivery,0.3416666666666666,0.638888888888889,0.3416666666666666,Positive,2
5.0,"great buythe audio quality great. look great, too. the thing is, microphone capture sound well. you may need buy aux cable mic.",0.7000000000000001,0.6625,0.7000000000000001,Positive,2
5.0,"it noise cancellation feature comfortable ears.it's good purchase. along bluetooth also chord. if want use chord, like headphone without bluetooth",0.55,0.7000000000000001,0.55,Positive,2
5.0,"awesome great connectivityi searched better headphone searched end i saw first favourite boat-rockers, headphone, amazing quality , good base, easily connected bluetooth, easy carry. all good happy buy super saver deal.worth",0.4791666666666667,0.7513888888888888,0.4791666666666667,Positive,2
3.0,expected little bettereverything product pretty good except comfortable i thought would be. after wearing 30 min ear start pain.another thing i like music leak people near easily hear listening.,0.2279761904761905,0.6476190476190476,0.2279761904761905,Positive,2
5.0,boat hedsetsuper sound quality butwhen play high graphic gamesthe sound bit slower real time2 second slowerwhen play game like pubg free fireso update bluetooth versionnd sound quality rich base ultimate,0.09458333333333334,0.5325000000000001,0.09458333333333334,Positive,2
1.0,"do buy , made cheap plastic ..do buy cheap plastic headphone going use every day. a mentioned earlier made cheap plastic break 4/5 months. the thing good battery life , sound quality meh comfortable wear get ear pain using hour .. just buy earphone weak plastic headphone .",0.290625,0.6281249999999999,0.290625,Positive,2
4.0,"elegant lightweight good kids..good student e-classes. lightweight, elegant..wireless wired (with aux)...good spec price range....just check size figment head...was perfect fit, son, didnt cover ear fully...but since purchased him, i concerns...he boathead overall good product !!",0.6,0.6,0.6,Positive,2
4.0,"bluetooth not workingi purchased headphone 24th august 2021. but last some day bluetooth not working, i am facing lot problem from last some day i want exchange product. i expected this authentic brand (boat) i very disappointed so i want you figure out this problem resolve it asap.",-0.11500000000000002,0.45166666666666666,-0.11500000000000002,Negative,0
1.0,frequent disconnection.sound aint loud. bass ok. connectivity issue bigger problem.,0.11000000000000001,0.52,0.11000000000000001,Positive,2
3.0,sound good star hurting ear sometimegood sound can't use long time. it's start hurting year 30 min use.if low budget go else spend 1000 buck get far better product.,0.2928571428571428,0.5142857142857142,0.2928571428571428,Positive,2
4.0,the sound quality expectedthe sound quality expected. some crackling sound background listening bluetooth air input.,0.275,0.4,0.275,Positive,2
4.0,"great product overallon high bass, voice seems crack bit. would bother extremely particular voice high levels. else great product!! the battery life significantly good price range product available facility connecting 3.5mm jack something available price range.",0.4040740740740741,0.534814814814815,0.4040740740740741,Positive,2
4.0,size hair band cud b n inch morebattery backup superb.apart size issue rockerz problem.when u take ear n tend snug around neck band seems tight around neck n u hold ur neck...size cud inch more..size mean size interconnecting band two ear phone even full stretch,-0.047023809523809544,0.5077380952380953,-0.047023809523809544,Negative,0
3.0,uncomfortable wear long timegreat product need improvement noise cancellation material.should made comfortable wear.,-0.05000000000000001,0.7333333333333334,-0.05000000000000001,Negative,0
2.0,"broke within 1 month usesound good, build quality bad.... broke month... dont know wat , cant return",5.551115123125783e-17,0.6333333333333333,5.551115123125783e-17,Positive,2
2.0,frequently disconnect macgood earphone keep disconnecting macbook - possibly due issue mac bluetooth i unhappy i product work,-0.20833333333333334,0.525,-0.20833333333333334,Negative,0
4.0,very poor product poor qualitythis product poor company properly amount timely return costume rejected products.false company product,-0.33,0.52,-0.33,Negative,0
5.0,godly battery backupi charged thing since 4 day now. it still 60% use every night around 6 hr sleep. perfect noise cancellation society barking dog midnight lol. on serious note audio output coming decent,0.4083333333333334,0.7583333333333333,0.4083333333333334,Positive,2
2.0,"support strip brokeni using bluetooth last 7 months, sound quality good. a day back support strip got broken usable. the boat use quality material least brand image. i trying customer care centre replacement revert calls.",0.06666666666666668,0.3111111111111111,0.06666666666666668,Positive,2
3.0,it feature mentioned product.it feature mentioned product. mostly able connect mobile laptop time. and anyhow time get connected then. if get call watch video song voice/sounds gap come sound distorted.,0.45,0.5125,0.45,Positive,2
1.0,"cheap product, build quality poorthe plastic use really poor, pls buy replacement policy recommended... really cheap plastic use.. hard push break istant",0.027083333333333334,0.6354166666666666,0.027083333333333334,Positive,2
4.0,very nice sound qualitysound quality nice. bass superb. not good calling. bluetooth connectivity range less. but sound nice compared other.,0.2988333333333334,0.6341666666666667,0.2988333333333334,Positive,2
4.0,"product average. it great product price range.after using 2 3 days, i feel like good product price range. sound great, bluetooth connectivity good, battery performance great. but design much ergonomic. my ear start pain 30 40 minutes.",0.53125,0.55625,0.53125,Positive,2
4.0,good not best ....good sound low medium volume.....but worser high sound..... overall okey....then i order replacement got used product along missing components..... totally fault amazon......,0.10666666666666669,0.3711111111111111,0.10666666666666669,Positive,2
2.0,"just averagethe fitting comfortable ears, thing found inappropriate ""balanced-sound"". it ending 2020, december 22nd, ordered ""boat 350"" headphone scrutinizing sound i found total imbalance bassness.",0.325,0.6125,0.325,Positive,2
1.0,"product quality bad term strength durabilitythough sound quality good product quality bad broke without physical stress impact. though product warranty period, unable reach nearest service station phone given no non functional.",-0.13333333333333328,0.49603174603174605,-0.13333333333333328,Negative,0
3.0,just ok priceproduct ok price.but can't use hour continuosly..ear cushion good,0.5666666666666667,0.5333333333333333,0.5666666666666667,Positive,2
2.0,"bad clarity comfortterrible clarity , comfortable well, looks, good normal use, amateur sound enthusiast would also hate",-0.014285714285714266,0.6095238095238095,-0.014285714285714266,Negative,0
4.0,satisfying producti'm student i really needed bcz much noise house i concentrate product helped well..but one thing i dislike this- ear start paining i wear hour... overall i'm satisfied product,0.27999999999999997,0.48,0.27999999999999997,Positive,2
2.0,doesn't fit inthe size ear pad small...it hurt ear,0.4,0.4,0.4,Positive,2
5.0,"awesome productbought fir 12yr daughter loved it, look stylish good sound quality reasonable price",0.5833333333333334,0.7333333333333333,0.5833333333333334,Positive,2
5.0,nice product nice colour everythingthe medium could loaded. i like packaging product colour product plus light weight plus way packed i used wrapper cover book bcz student i though i waste thing use # eco-friendly #,0.35000000000000003,0.675,0.35000000000000003,Positive,2
1.0,boat is waste 3rd class producti like anything . boat rockerz 370 waste.at 1st day the left side headphone working . no manual warranty card given . they given dummy piece .,-0.06666666666666667,0.0,-0.06666666666666667,Negative,0
4.0,ultralight headset to wear whole day!!product absolute term quality sound battery. one thing notice headset light weight remains unnoticed releif wear it. no con could go it... got 1099/- it went 1499/-on amazon next day already stock 2999/- boat,0.1666666666666667,0.5000000000000001,0.1666666666666667,Positive,2
3.0,"good one watching moviesthe product good price. but mic, feel , better person cannot hear say clearly",0.5,0.5208333333333334,0.5,Positive,2
2.0,"sound good, tight ears.the medium could loaded. sound good. but, 10-20 min tightness would start making one uncomfortable. especially, spec (i do), red mark ear tight fit. it tight. boat, something please.",0.1422077922077922,0.4779220779220779,0.1422077922077922,Positive,2
3.0,nice productsound bass well definable price thing returned i can't wear 30 min time on-ear type ear start hurt certain period time wearing,0.22142857142857142,0.6904761904761904,0.22142857142857142,Positive,2
5.0,great productthough bass noise cancellation bit lagging. the value amount given extremely good.,0.45,0.6166666666666667,0.45,Positive,2
5.0,value money... good product rangeit fulfills value money range... if want something range.. can definitely go it... the battery upto 7-8 hours... and material used also good quality...you choose range,0.4666666666666666,0.5666666666666668,0.4666666666666666,Positive,2
3.0,"overall good product body quality good alli bought december 2021in february, body got broken i removed them, i tried contact customer care service claim warranty, said warranty internal issue device body, ?",0.19999999999999998,0.32,0.19999999999999998,Positive,2
1.0,"very bad built quality headphonevery bad cheap quality plastic used, please order look image given site. choose something headphone keep last last option",-0.2419999999999999,0.47333333333333344,-0.2419999999999999,Negative,0
1.0,"empty boxthe first time ordered it,one headphone cushion attatched replacement came, box empty.the seal still attached there's reason open empty box.did expect happen money time pretty much wasted.and get headphone back either.",0.07142857142857142,0.4333333333333333,0.07142857142857142,Positive,2
5.0,highly recommendedreviewing using 6 months.sound quality - awesomenoise cancellation - goodbass quality - good,0.43,0.5700000000000001,0.43,Positive,2
3.0,"quality check missingsound good wi fi able get connected ,some defect piece return.",0.6,0.6125,0.6,Positive,2
5.0,budget friendlygot good price rs890... totally paisa vasool.. point.. good.. nice battery backup... decent bass treble,0.3361111111111111,0.6861111111111112,0.3361111111111111,Positive,2
5.0,"great purchasealmost 5 month, 10 hr battery backup on contnues play. fast charging, durable quality, sound quality is good, god bass and trible. value for money.",0.38999999999999996,0.5700000000000001,0.38999999999999996,Positive,2
4.0,"sound ears!??everything happening okay but when use headphone without connecting bluetooth ,i mean keble wire left ear sound, checked many time wire sound right ear... this something want... maybe reason return not? feel puzzle! this fair.",0.3271825396825397,0.4803571428571428,0.3271825396825397,Positive,2
2.0,good product disappointing company service trust..i bought three month ago really nice product started making sound vibrating problems..for i sent customer care i received headphone without accessories... it's really disappointing multinational indian company.,0.10000000000000002,0.6799999999999999,0.10000000000000002,Positive,2
1.0,a per name product worthwe bought product product mark bluetooth working today voice also coming headphone wire connecting phone bought product 6th october since brand would like exchange product refund,0.0,0.0,0.0,Neutral,1
3.0,"bass good, audio latency issuevoice breaking call bluetooth connectivity,bass good hearing full bass sound cracking,audio latency much higher case gaming (while connected bluetooth)will recommend buy .",0.3,0.5214285714285715,0.3,Positive,2
4.0,"simply amazing budget !!i using past 2 days, amazing product boat.earlier using boat wired earphone still running bdw, sound quality headphone good, youth connect swag there, love & recommend others buy it.",0.48125,0.6083333333333333,0.48125,Positive,2
5.0,sound quality great design stuff badmy ear could resist wearing 1 hour start paining badly design super bad look fookin ugly sound great bass also great point buying product u can't wear 1 hr . i recommend buy one,0.1283333333333334,0.655,0.1283333333333334,Positive,2
1.0,wire loose . workthis good quality .you waste money buying product . work 2 month . wire come loose stop working .,0.08653846153846154,0.2846153846153846,0.08653846153846154,Positive,2
